date,corridor,volume_usd,fx_rate,net_revenue_0.015,net_revenue_0.02,net_revenue_0.025
2025-11-02,USD/PHP,510961.8934702432,56.314797352658005,7664.428402053648,10219.237869404864,12774.04733675608
2025-11-03,USD/PHP,500490.4164423497,55.75484686739953,7507.356246635246,10009.808328846995,12512.260411058744
2025-11-04,USD/PHP,516821.5308991705,55.707125023958035,7752.322963487557,10336.43061798341,12920.538272479263
2025-11-05,USD/PHP,514795.35334353446,56.04489036371199,7721.930300153017,10295.90706687069,12869.883833588363
2025-11-06,USD/PHP,491148.9822264744,56.20941966052243,7367.234733397116,9822.979644529489,12278.72455566186
2025-11-07,USD/PHP,485659.95567757747,56.33678553829157,7284.899335163662,9713.199113551549,12141.498891939438
2025-11-08,USD/PHP,502546.40738154965,55.90822314742621,7538.196110723245,10050.928147630993,12563.660184538741
2025-11-09,USD/PHP,538725.5037873797,56.215736166686256,8080.882556810695,10774.510075747594,13468.137594684493
2025-11-10,USD/PHP,469022.3231086525,55.99229830609986,7035.3348466297875,9380.44646217305,11725.558077716312
2025-11-11,USD/PHP,463311.868356189,55.96547454001183,6949.678025342834,9266.23736712378,11582.796708904725
2025-11-12,USD/PHP,504119.02103091293,56.176731987497334,7561.785315463694,10082.38042061826,12602.975525772825
2025-11-13,USD/PHP,501272.1925464005,56.13046457568269,7519.082888196007,10025.44385092801,12531.804813660012
2025-11-14,USD/PHP,504333.5416092602,55.68472156860315,7565.003124138902,10086.670832185204,12608.338540231505
2025-11-15,USD/PHP,506098.8299477125,56.29530806994518,7591.482449215687,10121.97659895425,12652.470748692813
2025-11-16,USD/PHP,494419.9436341299,56.27601827082949,7416.299154511948,9888.398872682597,12360.498590853247
2025-11-17,USD/PHP,537246.585965052,55.874887459698094,8058.69878947578,10744.931719301041,13431.164649126302
2025-11-18,USD/PHP,459977.4005380871,56.07916070668748,6899.661008071306,9199.548010761742,11499.43501345218
2025-11-19,USD/PHP,479287.57438049384,56.098806037256544,7189.313615707408,9585.751487609878,11982.189359512347
2025-11-20,USD/PHP,497418.63099627383,56.05213475316478,7461.2794649441075,9948.372619925476,12435.465774906846
2025-11-21,USD/PHP,458920.2797211458,55.88993896923092,6883.804195817187,9178.405594422917,11473.006993028646
2025-11-22,USD/PHP,495603.63988919824,55.865675326412386,7434.054598337973,9912.072797783965,12390.090997229956
2025-11-23,USD/PHP,541536.7541432005,55.99488918580171,8123.051312148007,10830.73508286401,13538.418853580013
2025-11-24,USD/PHP,500522.16220739903,56.23454580385187,7507.832433110985,10010.44324414798,12513.054055184977
2025-11-25,USD/PHP,505767.52264296706,56.10872003091889,7586.512839644505,10115.350452859342,12644.188066074177
2025-11-26,USD/PHP,468495.8808706855,55.92587713358278,7027.438213060283,9369.91761741371,11712.397021767138
2025-11-27,USD/PHP,484590.96479901305,56.15433974212967,7268.864471985195,9691.819295980262,12114.774119975327
2025-11-28,USD/PHP,490620.09049190156,55.430291475873986,7359.301357378523,9812.401809838031,12265.50226229754
2025-11-29,USD/PHP,492057.12258109415,56.22975314007442,7380.856838716412,9841.142451621883,12301.428064527354
2025-11-30,USD/PHP,532041.0948750942,55.65205724424438,7980.616423126414,10640.821897501884,13301.027371877357
2025-12-01,USD/PHP,513942.2765181281,55.92751181171938,7709.134147771922,10278.845530362563,12848.556912953203
2025-12-02,USD/PHP,472213.5510765742,55.77606602107477,7083.203266148613,9444.271021531484,11805.338776914356
2025-12-03,USD/PHP,506162.61946080014,55.74106370485582,7592.439291912002,10123.252389216002,12654.065486520005
2025-12-04,USD/PHP,512455.54371241963,56.2321653574757,7686.833155686294,10249.110874248392,12811.388592810492
2025-12-05,USD/PHP,528503.7259630316,55.90645975973762,7927.555889445474,10570.074519260634,13212.593149075792
2025-12-06,USD/PHP,539513.5171642094,56.06930077634615,8092.70275746314,10790.270343284188,13487.837929105235
2025-12-07,USD/PHP,474622.64520430326,55.99061588422416,7119.339678064549,9492.452904086065,11865.566130107582
2025-12-08,USD/PHP,479728.5622197415,56.095408165444624,7195.928433296122,9594.57124439483,11993.21405549354
2025-12-09,USD/PHP,468560.5535271346,56.01536437821205,7028.408302907019,9371.211070542691,11714.013838178365
2025-12-10,USD/PHP,494149.5035223255,55.743401555162286,7412.242552834882,9882.990070446509,12353.737588058138
2025-12-11,USD/PHP,511658.95936115837,56.199253363889426,7674.8843904173755,10233.179187223168,12791.47398402896
2025-12-12,USD/PHP,524683.3629147275,55.90124868336774,7870.250443720913,10493.66725829455,13117.084072868189
2025-12-13,USD/PHP,498101.2244089369,55.68868362026805,7471.518366134053,9962.024488178738,12452.530610223424
2025-12-14,USD/PHP,492003.8119186289,55.91437696780682,7380.057178779433,9840.07623837258,12300.095297965723
2025-12-15,USD/PHP,503793.9498062185,56.30015195812686,7556.909247093277,10075.878996124371,12594.848745155463
2025-12-16,USD/PHP,479121.42745924945,56.1700443484227,7186.821411888742,9582.42854918499,11978.035686481237
2025-12-17,USD/PHP,552238.4680423693,55.93026957311843,8283.57702063554,11044.769360847387,13805.961701059234
2025-12-18,USD/PHP,459808.47432204854,55.93014845913631,6897.127114830728,9196.169486440971,11495.211858051214
2025-12-19,USD/PHP,504618.5144723931,55.935672989756526,7569.277717085896,10092.370289447861,12615.462861809829
2025-12-20,USD/PHP,550590.1554807409,56.41534959671217,8258.852332211114,11011.803109614819,13764.753887018524
2025-12-21,USD/PHP,500169.9961139999,56.07638709044631,7502.549941709998,10003.39992228,12504.249902849999
2025-12-22,USD/PHP,495249.0241249626,56.086008329438215,7428.735361874439,9904.980482499253,12381.225603124067
2025-12-23,USD/PHP,491063.8644297393,56.20605669080637,7365.957966446089,9821.277288594787,12276.596610743483
2025-12-24,USD/PHP,495490.2079559398,56.047757831805306,7432.353119339097,9909.804159118796,12387.255198898496
2025-12-25,USD/PHP,534321.2118669132,55.94819157083586,8014.818178003698,10686.424237338266,13358.030296672832
2025-12-26,USD/PHP,444703.45221676235,55.960730030183,6670.551783251435,8894.069044335247,11117.58630541906
2025-12-27,USD/PHP,538335.8425324082,55.985679748117185,8075.037637986123,10766.716850648165,13458.396063310205
2025-12-28,USD/PHP,464401.07118874637,55.99255555269803,6966.016067831195,9288.021423774928,11610.02677971866
2025-12-29,USD/PHP,493333.6917691396,56.14552590872739,7400.005376537094,9866.673835382793,12333.34229422849
2025-12-30,USD/PHP,489268.88949253346,56.01038917716146,7339.033342388002,9785.377789850669,12231.722237313337
2025-12-31,USD/PHP,514713.831744268,56.14652801544312,7720.70747616402,10294.27663488536,12867.8457936067
